ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,rank,zscore
BP,GO:0045333,cellular respiration,84/4747,151/19395,2.144791565670424e-16,5.2847664178119246e-14,3.476820011718372e-14,12176/66925/67472/66576/68943/407785/56428/68375/22272/68202/75406/68197/320720/11474/66945/15926/66414/12858/66218/66416/17449/18021/14297/170718/107197/12857/66445/66152/20512/227197/72900/66972/18293/12859/67530/75597/225887/66043/67876/67264/20656/13382/12861/12867/93757/52637/269523/17995/66383/71701/18432/12028/226646/66072/56451/17448/68015/14533/227731/21379/216805/84682/20916/78330/230075/11429/66148/18706/15251/67680/11428/68267/14194/18747/67914/20917/15929/22273/68002/214579/12974/64384/12862/69089,84,25,-0.34612772350390414
BP,GO:0048193,Golgi vesicle transport,123/4747,257/19395,2.517004051518025e-16,5.963363445135013e-14,3.9232654244309303e-14,57440/20742/105785/105504/21787/11844/53620/227648/56041/13858/66676/12847/234678/238123/71169/99371/67023/102339/52639/76983/213760/69162/12282/19346/76332/216131/18195/81003/18759/66482/59005/231580/226744/229593/70361/213827/68137/270192/78610/50907/16834/67542/58244/56491/67804/68505/218035/20661/66111/76483/78232/11843/54189/192292/70349/208647/269523/66191/19324/107338/67180/11765/70829/66629/338366/16553/27277/50797/12033/11776/11733/99683/67378/317717/22318/77371/207352/67511/223649/20336/11736/75985/245828/17918/11840/67456/15194/78287/67727/66913/26422/218811/68581/22319/75914/26554/78891/74205/54161/20334/56447/68365/76308/18760/104303/59042/103694/67091/17846/54214/226541/21766/66366/19325/16783/74105/56418/71648/13047/110379/231834/18797/27054,123,26,6.202042508632991
BP,GO:0044419,interspecies interaction between organisms,159/4747,363/19395,3.52587466485525e-16,8.044217753891978e-14,5.2922485222973546e-14,16149/236573/14469/13857/12389/100702/58185/12390/13030/20304/229900/20128/23962/20520/268373/21803/20723/242864/69146/18552/13669/55932/100038882/14114/74244/54396/13858/21973/22320/12048/54198/56382/224020/11816/271457/66141/19205/16650/15944/98910/19878/12043/12774/225363/20516/671535/99375/66848/19182/18458/17476/20181/19035/16337/18126/22329/77106/66482/13207/15161/66231/27681/14265/19349/15587/29869/26965/67067/13138/78610/11836/20846/328572/23825/21974/68776/59004/331401/246730/73711/20817/56491/80743/21454/27354/78781/15510/19946/18145/22670/66085/73158/269523/68184/19324/18571/13205/14268/18128/13830/21849/53817/12028/230908/15894/67955/14433/16647/20085/66201/17951/216238/20853/19358/23961/13194/18563/270096/20296/80287/75339/75608/433759/80385/16852/22196/208092/19766/100317/19062/68441/66700/109333/27979/69550/53413/13006/98415/26362/11826/66354/24088/20778/14349/20823/12306/67655/223691/12018/26424/23983/72179/116733/72949/24014/12767/228607/20479/66949,159,27,2.7090519754240328
BP,GO:0016236,macroautophagy,97/4747,187/19395,5.348072791702534e-16,1.1765760141745575e-13,7.740631672201036e-14,52331/12176/13033/240752/13179/237782/54673/67841/68943/74244/217379/118449/76559/54396/72512/22320/16151/230895/15944/57436/18412/56085/67474/211134/235180/52639/226407/76983/110147/56486/67443/98732/192652/225020/329015/12539/244962/19349/18475/29869/75788/54197/74781/78610/320528/16784/18711/68728/80743/100502841/14679/117150/18145/73158/66734/269523/19324/217893/66840/66615/75909/56208/74302/225131/19164/68053/15194/15251/75608/94232/60599/67526/67727/225326/11975/56717/217695/17966/66169/666468/226418/18718/76308/24088/107607/18704/12177/12752/18786/104009/16542/170731/100226/27060/67811/71648/75669,97,28,5.678908345800274
BP,GO:0006605,protein targeting,120/4747,253/19395,1.3545850508054344e-15,2.8773254872280954e-13,1.89297729422901e-13,238276/27008/66525/14276/11426/70546/73078/68943/18220/11539/30056/21855/76976/11652/230895/68512/22628/56273/223696/66212/12568/24067/68268/503610/15525/53333/108155/66887/54401/17913/56322/224824/17999/30055/12295/19349/18633/269113/271564/20972/235636/70478/76219/67067/75788/68653/192232/67184/67384/320528/16784/14828/54128/66541/432486/66865/216363/20913/66661/67713/16500/93757/15510/75219/15519/69035/11983/22630/69821/70827/14567/13830/75965/107045/11776/252903/27058/67437/56330/218441/21856/22627/11774/20336/67903/24071/68818/66148/232748/20296/53600/75608/20787/52348/66437/26422/217337/66169/67025/19062/19302/218544/72881/606496/17113/12177/56495/668173/170731/71146/57743/76709/75734/54208/69276/116733/75669/69923/67952/74117,120,29,3.8287494086056753
BP,GO:0072659,protein localization to plasma membrane,126/4747,272/19395,2.5716650342599115e-15,5.280485537013685e-13,3.4740036427721615e-13,70423/98496/238276/57440/13649/67451/67020/18708/259300/20742/213056/56149/109676/21803/16776/105504/100017/20411/53620/227648/65114/56294/22320/11652/16573/12048/12558/76854/20909/234678/19878/18412/108058/104718/72287/107975/233651/545156/54409/16971/12568/213760/217124/226849/18195/104215/18759/105782/231580/225049/226744/229593/12361/67384/67300/14168/19877/83997/51801/20280/67268/329877/16500/69660/11931/217893/66629/16553/18483/11651/18607/11733/50918/192786/17387/67378/20908/22318/12322/76089/53328/14252/19353/17918/55943/56224/11773/74251/16854/237611/22349/18709/12520/668212/16412/22319/56089/19062/76742/74205/12323/12995/20334/20194/207304/16456/12752/12306/12391/74998/17846/11450/54645/54214/19340/19325/233575/74105/11472/16150/71648/116733/11461/76499/665113/74117,126,30,4.398471020090732
BP,GO:1901653,cellular response to peptide,128/4747,281/19395,7.628404517602803e-15,1.5158378009172022e-12,9.972617111297383e-13,16846/98496/21853/14600/67043/16362/22352/103988/12389/329934/12390/70556/56458/12491/18053/107351/18708/22095/69638/26379/11606/12286/20411/216443/19247/14245/56041/107508/21898/11652/19303/15387/12567/11789/76854/235344/56484/19878/72508/22628/16002/18576/16971/12568/16332/229709/216190/320706/16369/18710/104215/108155/230796/16337/18759/11747/22329/17913/12295/56017/22608/20846/19877/13688/12928/16000/17973/19090/20913/74143/329877/58994/231207/19141/22724/71660/14678/20528/19653/210789/19211/12702/20848/11651/18607/15894/50933/109241/72674/22318/12322/16401/232339/19262/13685/18604/16324/18605/17918/19164/14130/20588/14784/20787/18709/66437/18534/237542/19062/56436/12703/14083/606496/98415/20850/107607/11450/20852/19016/11545/50915/19325/11472/64899/12387/51788/64898/65019,128,31,5.784791004911878
BP,GO:0006119,oxidative phosphorylation,55/4747,86/19395,9.599241923196432e-15,1.847854070215313e-12,1.2156934672469165e-12,70556/12865/66925/66576/20463/68943/407785/56428/68375/22272/68197/11474/66945/66414/12858/66218/11814/66416/11848/14297/107197/12857/66445/11947/66152/227197/72900/58805/66972/12859/67530/225887/67264/13382/12861/12867/269523/17995/66383/103172/226646/66592/66072/84682/78330/230075/102060/66148/67267/12866/11977/67914/28080/22273/12862,55,32,-2.6193939164997535
BP,GO:0006839,mitochondrial transport,89/4747,173/19395,1.6140889142520763e-14,3.012965973270542e-12,1.9822144560990414e-12,29816/66154/70456/22227/12176/70556/66525/66400/72320/54673/73078/68943/65114/56428/30056/21855/16573/12048/14629/68512/72287/12043/223696/12050/15525/56384/53333/11740/56322/66445/11947/20512/30055/66972/12859/70478/67067/68653/67184/67384/66541/51800/66865/74143/67713/234847/93757/15510/56016/75219/15519/11983/69821/71701/103172/12028/20848/192287/66592/30954/56330/214952/67681/21856/12322/55951/19164/66148/15194/53600/20787/66437/66169/52538/76137/68267/606496/59040/69597/73689/15277/28080/12177/380836/170731/12018/75734/69923/67952,89,33,1.081828998641137
BP,GO:0001667,ameboidal-type cell migration,166/4747,398/19395,1.740615170558044e-14,3.1535851325404566e-12,2.0747270608818795e-12,20315/64074/55985/21961/66214/16952/11749/67784/23871/18606/17260/114886/24136/107351/11426/56332/21803/319565/20358/13179/11606/18472/20583/14824/22339/50884/16776/21808/226352/68813/232227/18127/76707/20347/21813/19247/17311/19303/11816/16202/80837/20351/11350/239528/19878/20620/69601/14270/16973/94184/16002/71709/17286/20356/18858/11684/11848/216190/16590/18710/192197/101401/13078/68585/14751/14645/11947/19713/70097/330662/68792/19229/21687/11881/15587/18741/105844/56233/67384/17295/13846/13482/75723/12168/11946/11852/21390/16000/216560/12512/109880/14089/66313/66864/269275/19141/21825/58233/15289/269878/22418/20692/338366/19211/14268/18128/12261/20317/11651/14461/11819/18607/105450/19015/12317/11502/54357/20352/16421/72674/16401/18591/13641/218877/19353/67903/24071/11600/55982/18015/22341/15251/14182/79264/22349/18709/56717/108911/16412/20901/26921/14083/109254/109333/22346/18760/20850/13642/11826/71093/23942/20778/19274/242687/18704/14173/16542/19016/235041/12767/20397/19108/269608/76499/13001/74117,166,34,4.243788060017216
BP,GO:0007006,mitochondrial membrane organization,58/4747,94/19395,1.875815603436892e-14,3.30143546204893e-12,2.1719970145058753e-12,29816/12176/66525/66400/54673/68943/56428/30056/12048/14629/72287/12043/223696/12050/15525/76614/107197/56384/53333/11740/56322/30055/67067/68653/67184/67414/230935/66075/51800/74143/114896/234847/56016/15519/11983/103172/12028/20848/68316/30954/56330/214952/12322/216821/67900/66098/52538/606496/59040/69597/73689/15277/12177/170731/12018/69089/69923/67952,58,35,1.7000101071055926
BP,GO:0010631,epithelial cell migration,124/4747,273/19395,2.600476120413359e-14,4.449703583818414e-12,2.927436568301589e-12,64074/55985/66214/16952/67784/23871/18606/17260/24136/107351/11426/21803/13179/11606/20583/14824/22339/21808/226352/68813/232227/18127/76707/21813/19247/19303/11816/80837/20351/11350/19878/20620/69601/16002/17286/20356/11684/11848/16590/18710/192197/101401/13078/68585/14751/14645/11947/70097/330662/68792/19229/21687/11881/105844/56233/17295/13846/13482/75723/12168/11946/11852/21390/16000/216560/12512/14089/66864/19141/21825/58233/15289/22418/20692/338366/19211/18128/20317/11651/14461/11819/18607/105450/19015/12317/11502/54357/72674/18591/67903/24071/11600/55982/18015/22341/15251/14182/79264/22349/18709/56717/16412/20901/26921/14083/109254/109333/22346/18760/20850/13642/11826/71093/20778/19274/18704/14173/16542/19016/235041/19108/269608/76499/13001,124,36,2.4148137197731874
BP,GO:0042176,regulation of protein catabolic process,157/4747,372/19395,2.7105724486090657e-14,4.512736833359958e-12,2.9689058114210254e-12,13649/19186/94190/110595/12389/19188/330863/21944/20128/235542/56458/231672/66222/217410/68545/74244/217379/65114/30945/72345/77006/54198/14629/11816/56371/11789/105689/68833/19359/218215/20620/69601/17025/21858/56085/101943/15258/59029/16971/209086/192193/22218/67490/99375/18023/21938/18195/13010/108155/18126/17999/27681/14265/19349/19229/108089/21762/224727/22215/279766/231600/268291/75788/93687/67184/223870/22225/11836/56424/70797/12328/70247/16798/26419/18763/23806/66313/237500/23807/19192/22213/18245/116891/22187/56228/79263/59025/15519/103573/269523/80280/11983/22418/19211/71472/252870/16396/11651/54375/17128/84092/329152/76892/17248/11502/66615/12234/80708/67903/19358/225131/381629/19164/13194/26420/20588/19052/232286/94232/68098/53323/65113/20720/12520/208092/30940/67025/64383/67267/208650/14083/22346/12995/18747/606496/112406/68889/226418/23988/17698/104318/18673/57438/108705/230598/93960/12306/13000/76867/17846/56812/193670/71999/11865/269608/242406/65019,157,37,6.435959029348384
BP,GO:0010498,proteasomal protein catabolic process,180/4747,444/19395,3.2815991713791496e-14,5.319644972551464e-12,3.4997664293101733e-12,16912/19186/94190/19171/12389/19188/76454/16913/231672/170737/103554/217410/68292/52206/66967/68545/17222/74244/217379/30945/64136/109689/30840/77006/12753/78913/28199/14629/11816/56371/14950/68477/22222/71745/19359/218215/20620/69601/17025/56085/233877/59029/68817/66212/18858/192193/22218/67490/99375/18023/140630/108155/75717/231863/17999/19175/14265/21372/268882/108089/448987/21762/19172/26965/20338/224727/22215/231600/268291/75788/54197/93687/224826/223870/22225/11836/56424/14828/56438/70797/12328/70247/110920/26419/103583/18763/23806/66313/237500/23807/19192/22213/108159/59008/116891/230903/50868/22187/56228/320011/63958/59025/269523/26446/71472/77891/252870/16396/76608/19823/11651/66105/26445/329152/76892/26441/21402/66997/70604/13803/81004/213990/12234/67615/11993/67903/19358/225131/68818/19164/68053/13194/26420/20588/232286/19185/94232/68098/53323/19822/236904/67089/66244/71538/106021/22196/30940/67025/64383/26554/67163/218544/22346/18747/606496/68612/68889/226418/104318/19053/57438/15204/18786/76867/26444/17846/67812/226541/56812/56709/12488/76577/193670/71999/26931/19167/72179/67118/11865/12387,180,38,6.816478733658618
BP,GO:0016032,viral process,122/4747,269/19395,4.7967815745437494e-14,7.438832847312796e-12,4.893968978495261e-12,16149/13857/12389/58185/12390/13030/20304/20128/23962/268373/21803/18552/13669/100038882/14114/74244/13858/21973/22320/12048/54198/224020/11816/271457/66141/19205/16650/98910/19878/12043/12774/225363/20516/671535/99375/19182/18458/20181/19035/16337/22329/13207/15161/27681/14265/19349/15587/26965/13138/78610/20846/328572/23825/21974/68776/59004/246730/73711/20817/56491/80743/27354/78781/18145/22670/66085/73158/269523/68184/19324/18571/13205/18128/13830/21849/12028/230908/15894/16647/66201/216238/20853/19358/23961/13194/18563/270096/80287/75339/75608/433759/16852/22196/208092/19766/100317/19062/68441/66700/109333/27979/69550/13006/98415/26362/66354/14349/20823/12306/67655/223691/12018/26424/23983/72179/116733/72949/24014/12767/228607/20479/66949,122,39.5,3.4019692084751214
BP,GO:0051186,cofactor metabolic process,195/4747,493/19395,4.830410939813504e-14,7.438832847312796e-12,4.893968978495261e-12,15483/100198/11758/433256/74340/223646/66154/70456/269378/107747/17769/14863/103988/14261/104158/100705/71743/11655/66128/232087/73724/15488/13808/55990/68943/20185/75475/171210/56428/69564/14872/15439/14859/17436/59027/54198/14629/56615/30926/20216/107476/11474/17025/18640/15926/50887/16922/27402/11674/16832/21991/14590/106564/21881/17449/229709/16548/14297/170718/12499/18023/56748/108155/56012/13350/16337/108147/18041/192166/14751/270685/103140/58805/18293/14381/268566/21672/67096/14869/107869/75735/241113/216739/14860/14862/66885/67528/107029/66171/67876/192185/16000/108099/14151/20656/13382/56360/110198/66646/20655/20280/19044/56421/11757/12409/17319/14635/269523/269614/11983/66383/104112/20848/66454/15467/13076/11733/225913/217707/67993/14187/234309/14433/56451/69634/17448/19063/68044/13666/55951/18477/20751/15360/14528/20916/21351/18604/15199/50493/19164/68837/14778/78038/20425/329910/15251/19286/170789/14081/76187/15369/74114/14782/52538/66071/22275/83429/22361/69046/14104/15526/665563/233016/11677/67493/71883/110446/109129/105663/67914/20917/15929/228026/68087/14651/18648/15277/319945/13057/226139/74316/109801/14430/79464/214579/12974/60525/17434/109006/107885/110208/18174/17855/208715/74104,195,39.5,7.03897118793758
BP,GO:0090132,epithelium migration,124/4747,275/19395,5.014280714257328e-14,7.533651024347596e-12,4.9563493581234185e-12,64074/55985/66214/16952/67784/23871/18606/17260/24136/107351/11426/21803/13179/11606/20583/14824/22339/21808/226352/68813/232227/18127/76707/21813/19247/19303/11816/80837/20351/11350/19878/20620/69601/16002/17286/20356/11684/11848/16590/18710/192197/101401/13078/68585/14751/14645/11947/70097/330662/68792/19229/21687/11881/105844/56233/17295/13846/13482/75723/12168/11946/11852/21390/16000/216560/12512/14089/66864/19141/21825/58233/15289/22418/20692/338366/19211/18128/20317/11651/14461/11819/18607/105450/19015/12317/11502/54357/72674/18591/67903/24071/11600/55982/18015/22341/15251/14182/79264/22349/18709/56717/16412/20901/26921/14083/109254/109333/22346/18760/20850/13642/11826/71093/20778/19274/18704/14173/16542/19016/235041/19108/269608/76499/13001,124,41,2.4148137197731874
BP,GO:0043542,endothelial cell migration,95/4747,193/19395,7.288368891087573e-14,1.068960770692844e-11,7.032636649295027e-12,64074/55985/66214/16952/67784/23871/17260/21803/13179/11606/20583/14824/22339/18127/19303/11816/80837/20351/11350/19878/20620/69601/16002/17286/20356/11684/11848/18710/192197/101401/13078/14751/14645/11947/70097/68792/19229/21687/105844/56233/17295/13846/13482/75723/12168/11946/11852/21390/16000/14089/66864/19141/21825/58233/15289/22418/20692/338366/19211/18128/20317/11651/14461/11819/18607/105450/12317/18591/67903/24071/11600/55982/18015/22341/15251/14182/79264/18709/16412/14083/109254/22346/18760/20850/13642/71093/20778/19274/18704/14173/16542/19016/19108/269608/13001,95,42,1.0327955589886446
BP,GO:0090130,tissue migration,124/4747,277/19395,9.55438561352906e-14,1.3687212878916049e-11,9.004745315076348e-12,64074/55985/66214/16952/67784/23871/18606/17260/24136/107351/11426/21803/13179/11606/20583/14824/22339/21808/226352/68813/232227/18127/76707/21813/19247/19303/11816/80837/20351/11350/19878/20620/69601/16002/17286/20356/11684/11848/16590/18710/192197/101401/13078/68585/14751/14645/11947/70097/330662/68792/19229/21687/11881/105844/56233/17295/13846/13482/75723/12168/11946/11852/21390/16000/216560/12512/14089/66864/19141/21825/58233/15289/22418/20692/338366/19211/18128/20317/11651/14461/11819/18607/105450/19015/12317/11502/54357/72674/18591/67903/24071/11600/55982/18015/22341/15251/14182/79264/22349/18709/56717/16412/20901/26921/14083/109254/109333/22346/18760/20850/13642/11826/71093/20778/19274/18704/14173/16542/19016/235041/19108/269608/76499/13001,124,43,2.4148137197731874
