target_id,ens_gene,ext_gene,external_transcript_name,fc,lrt_qval,Direction,Category
ENSMUST00000066427.10,ENSMUSG00000026222,Sp100,Sp100-007,0.46978702380763016,8.01495945182194e-6,Down,NA
ENSMUST00000130530.7,ENSMUSG00000017493,Igfbp4,Igfbp4-004,2.435666609009226,8.01495945182194e-6,Up,NA
ENSMUST00000126664.7,ENSMUSG00000046808,Atp10d,Atp10d-001,2.2376655287963847,8.036947513871898e-6,Up,NA
ENSMUST00000113826.7,ENSMUSG00000031214,Ophn1,Ophn1-004,1.6619387226298934,8.575659892856796e-6,Up,NA
ENSMUST00000069256.11,ENSMUSG00000055320,Tead1,Tead1-201,1.9952780117248212,8.617584044041666e-6,Up,NA
ENSMUST00000029367.5,ENSMUSG00000027792,Bche,Bche-001,1.6585295594938045,8.812198941499599e-6,Up,NA
ENSMUST00000034146.4,ENSMUSG00000031710,Ucp1,Ucp1-201,0.44302253097163796,8.935656824260495e-6,Down,NA
ENSMUST00000004381.13,ENSMUSG00000004270,Lpcat3,Lpcat3-001,1.5229083413473496,8.93759631366104e-6,Up,NA
ENSMUST00000093852.4,ENSMUSG00000066687,Zbtb16,Zbtb16-201,3.4563346375194652,8.971487135255132e-6,Up,NA
ENSMUST00000051720.5,ENSMUSG00000045629,Sh3tc2,Sh3tc2-201,0.5110889575867803,9.798071637714058e-6,Down,NA
ENSMUST00000075723.6,ENSMUSG00000062933,Gm10123,Gm10123-001,1.3813747471436906,9.798071637714058e-6,Up,NA
ENSMUST00000047421.5,ENSMUSG00000033191,Tie1,Tie1-001,0.4579772676396013,1.0089889696626035e-5,Down,NA
ENSMUST00000197146.4,ENSMUSG00000005583,Mef2c,Mef2c-001,0.39443782145846207,1.0143006342161018e-5,Down,NA
ENSMUST00000090127.6,ENSMUSG00000105504,Gbp5,Gbp5-001,0.3650371590777129,1.0209407739630098e-5,Down,NA
ENSMUST00000085708.2,ENSMUSG00000040033,Stat2,Stat2-201,0.6594935383771602,1.0293223395956308e-5,Down,NA
ENSMUST00000034178.8,ENSMUSG00000031725,Ces1f,Ces1f-001,0.3592502582511813,1.096912275012063e-5,Down,NA
ENSMUST00000061050.5,ENSMUSG00000022665,Ccdc80,Ccdc80-201,2.5720323321613834,1.123785871662411e-5,Up,NA
ENSMUST00000057725.9,ENSMUSG00000027639,Samhd1,Samhd1-001,0.6525891614241092,1.1483460483694189e-5,Down,NA
ENSMUST00000015664.4,ENSMUSG00000028111,Ctsk,Ctsk-001,0.4366792105783913,1.1869177458690891e-5,Down,NA
ENSMUST00000044844.8,ENSMUSG00000034854,Mfsd12,Mfsd12-001,2.0829665603734,1.1987904173368727e-5,Up,NA
ENSMUST00000022701.6,ENSMUSG00000022105,Rb1,Rb1-001,1.434159908769842,1.2179426266240534e-5,Up,NA
ENSMUST00000022927.10,ENSMUSG00000022314,Rad21,Rad21-201,1.3893496059999164,1.2443044256979743e-5,Up,NA
ENSMUST00000076354.12,ENSMUSG00000058254,Tspan7,Tspan7-001,0.6247646432771385,1.276476403942449e-5,Down,NA
ENSMUST00000103299.2,ENSMUSG00000076498,Trbc2,Trbc2-001,0.0929345943506059,1.2771646322483631e-5,Down,NA
ENSMUST00000025019.8,ENSMUSG00000073433,Arhgdig,Arhgdig-001,0.3072604234835436,1.2771646322483631e-5,Down,NA
ENSMUST00000031096.10,ENSMUSG00000029195,Klb,Klb-001,1.771848502415705,1.2774795616562131e-5,Up,NA
ENSMUST00000021166.5,ENSMUSG00000020810,Cygb,Cygb-001,0.5944000221247218,1.3092682298645469e-5,Down,NA
ENSMUST00000034369.9,ENSMUSG00000031897,Psmb10,Psmb10-201,0.565696114937117,1.3093592236635584e-5,Down,NA
ENSMUST00000032462.8,ENSMUSG00000030317,Timp4,Timp4-001,1.926497038572598,1.3368667961594607e-5,Up,NA
ENSMUST00000039408.2,ENSMUSG00000041957,Pkp2,Pkp2-001,1.9503480260446346,1.3735421258607883e-5,Up,NA
ENSMUST00000021209.7,ENSMUSG00000020848,Doc2b,Doc2b-001,9.589463883116322,1.3735421258607883e-5,Up,NA
ENSMUST00000172235.1,ENSMUSG00000070327,Rnf213,Rnf213-202,0.6075109919303224,1.3902277939796673e-5,Down,NA
ENSMUST00000069604.14,ENSMUSG00000029009,Mthfr,Mthfr-001,1.6175671154120967,1.4182445911892742e-5,Up,NA
ENSMUST00000194558.5,ENSMUSG00000027782,Kpna4,Kpna4-201,1.571242865392736,1.4872796019514784e-5,Up,NA
ENSMUST00000012348.8,ENSMUSG00000040562,Gstm2,Gstm2-001,1.5325502749192568,1.4904111050149853e-5,Up,NA
ENSMUST00000057612.8,ENSMUSG00000035279,Ssc5d,Ssc5d-201,0.5029125082603707,1.5212777916345045e-5,Down,NA
ENSMUST00000106112.1,ENSMUSG00000078566,Bnip3,Bnip3-001,1.4861738678285668,1.556561317373309e-5,Up,NA
ENSMUST00000022610.14,ENSMUSG00000022032,Scara5,Scara5-001,2.126999672811944,1.5670924510462188e-5,Up,NA
ENSMUST00000098441.9,ENSMUSG00000043719,Col6a6,Col6a6-001,0.30448689397626166,1.6250978235852086e-5,Down,NA
ENSMUST00000109823.8,ENSMUSG00000041798,Gck,Gck-001,19.737788545802964,1.6340478053753375e-5,Up,NA
ENSMUST00000066285.4,ENSMUSG00000025092,Hspa12a,Hspa12a-201,1.755540826887075,1.7106797873126538e-5,Up,NA
ENSMUST00000080215.5,ENSMUSG00000030930,Chst15,Chst15-001,1.7441037825170043,1.7130752987091706e-5,Up,NA
ENSMUST00000042498.13,ENSMUSG00000034088,Hdlbp,Hdlbp-003,1.6322149709239255,1.7320453979061717e-5,Up,NA
ENSMUST00000000696.6,ENSMUSG00000000682,Cd52,Cd52-001,0.34041349988288633,1.765434642731001e-5,Down,NA
ENSMUST00000093138.12,ENSMUSG00000036644,Tbc1d9b,Tbc1d9b-001,1.6137038824427905,1.765434642731001e-5,Up,NA
ENSMUST00000079323.7,ENSMUSG00000032776,Mctp2,Mctp2-001,5.312396035295847,1.798617037896252e-5,Up,NA
ENSMUST00000099373.10,ENSMUSG00000064105,Cnnm2,Cnnm2-202,1.7241616461984928,1.808294102395365e-5,Up,NA
ENSMUST00000032825.13,ENSMUSG00000030605,Mfge8,Mfge8-001,2.263561203108433,1.8264116097491833e-5,Up,NA
ENSMUST00000078079.9,ENSMUSG00000057561,Eif1a,Eif1a-201,1.714790847128782,1.837589076892259e-5,Up,NA
ENSMUST00000115453.1,ENSMUSG00000007655,Cav1,Cav1-002,1.7755758463108402,1.8740415762459762e-5,Up,NA
ENSMUST00000046950.12,ENSMUSG00000041229,Phf8,Phf8-001,2.5535403779345973,1.8740415762459762e-5,Up,NA
ENSMUST00000149770.7,ENSMUSG00000062115,Rai1,Rai1-002,0.4590081730302649,1.8740415762459762e-5,Down,NA
ENSMUST00000034214.7,ENSMUSG00000031762,Mt2,Mt2-201,2.4589316580218594,1.8772668047590925e-5,Up,NA
ENSMUST00000066295.3,ENSMUSG00000049265,Kcnk3,Kcnk3-001,0.6502766304354106,1.8786844642872303e-5,Down,NA
ENSMUST00000200045.4,ENSMUSG00000104713,Gbp6,Gbp6-001,0.4302299997120338,1.8787073392342057e-5,Down,NA
ENSMUST00000151145.7,ENSMUSG00000026860,Sh3glb2,Sh3glb2-007,3.042709317306838,1.8881568099518014e-5,Up,NA
ENSMUST00000064447.11,ENSMUSG00000052533,Nup188,Nup188-001,1.419950200710021,1.9623260023154164e-5,Up,NA
ENSMUST00000026902.8,ENSMUSG00000025795,Rassf3,Rassf3-201,0.6848360697946623,1.983743233025967e-5,Down,NA
ENSMUST00000048050.8,ENSMUSG00000041737,Tmem45b,Tmem45b-201,1.8156172336385978,2.0064587012616917e-5,Up,NA
ENSMUST00000204671.2,ENSMUSG00000030122,Ptms,Ptms-006,0.7283948099441503,2.0233106869286896e-5,Down,NA
ENSMUST00000055458.4,ENSMUSG00000045664,Cdc42ep2,Cdc42ep2-201,0.5802382034311566,2.076758983302512e-5,Down,NA
ENSMUST00000161807.7,ENSMUSG00000079197,Psme2,Psme2-001,0.6784906717016977,2.105422448011362e-5,Down,NA
ENSMUST00000067620.11,ENSMUSG00000015970,Chdh,Chdh-001,2.135633536578082,2.1080331803438035e-5,Up,NA
ENSMUST00000025419.7,ENSMUSG00000024538,Ppic,Ppic-201,0.6355200169973274,2.1691360615315136e-5,Down,NA
ENSMUST00000067443.9,ENSMUSG00000054404,Slfn5,Slfn5-001,0.6535196386027834,2.2454399447350826e-5,Down,NA
ENSMUST00000001055.14,ENSMUSG00000001029,Icam2,Icam2-001,0.4499233133835109,2.2454399447350826e-5,Down,NA
ENSMUST00000205318.1,ENSMUSG00000038886,Man2a2,Man2a2-005,0.724488498974812,2.252569559682502e-5,Down,NA
ENSMUST00000059018.13,ENSMUSG00000052934,Fbxo31,Fbxo31-001,1.881766788470157,2.256239263099709e-5,Up,NA
ENSMUST00000114840.1,ENSMUSG00000032011,Thy1,Thy1-001,0.4550041510328848,2.2875418386698114e-5,Down,NA
ENSMUST00000127543.7,ENSMUSG00000024339,Tap2,Tap2-002,0.6551247053214192,2.3165127424608672e-5,Down,NA
ENSMUST00000024857.12,ENSMUSG00000024063,Lbh,Lbh-001,0.4695474945852488,2.3207781124167647e-5,Down,NA
ENSMUST00000046049.13,ENSMUSG00000040181,Fmo1,Fmo1-001,1.5152955401977242,2.406957498384308e-5,Up,NA
ENSMUST00000103013.9,ENSMUSG00000039230,Tbcd,Tbcd-001,1.58189615439898,2.4094186572405976e-5,Up,NA
ENSMUST00000115538.4,ENSMUSG00000033845,Mrpl15,Mrpl15-006,0.6826858346579133,2.4094186572405976e-5,Down,NA
ENSMUST00000148340.1,ENSMUSG00000056973,Ces1d,Ces1d-003,0.21624958016289672,2.4301457120923084e-5,Down,NA
ENSMUST00000102656.3,ENSMUSG00000052135,Foxo6,Foxo6-001,0.12230960485891468,2.4494155000463415e-5,Down,NA
ENSMUST00000021970.10,ENSMUSG00000021508,Cxcl14,Cxcl14-201,0.4584974342596354,2.4550422015146407e-5,Down,NA
ENSMUST00000024708.4,ENSMUSG00000023915,Tnfrsf21,Tnfrsf21-201,0.6416088009558663,2.476860153559105e-5,Down,NA
ENSMUST00000044369.12,ENSMUSG00000033793,Atp6v1h,Atp6v1h-001,1.7102223826687943,2.476860153559105e-5,Up,NA
ENSMUST00000079869.12,ENSMUSG00000058446,Znrf2,Znrf2-001,1.3827630104261213,2.476860153559105e-5,Up,NA
ENSMUST00000151120.8,ENSMUSG00000007891,Ctsd,Ctsd-001,1.473085437836291,2.4905618106870774e-5,Up,NA
ENSMUST00000085814.4,ENSMUSG00000020647,Ncoa1,Ncoa1-201,1.4035426669534163,2.544828865460388e-5,Up,NA
ENSMUST00000093033.5,ENSMUSG00000031981,Capn9,Capn9-001,7.489161728555431,2.6138422218423817e-5,Up,NA
ENSMUST00000017900.8,ENSMUSG00000017756,Slc12a7,Slc12a7-201,0.7252350487873097,2.670801582615145e-5,Down,NA
ENSMUST00000070328.9,ENSMUSG00000037833,Sh2d4b,Sh2d4b-002,7.102420120836258,2.670801582615145e-5,Up,NA
ENSMUST00000063062.8,ENSMUSG00000040809,Chil3,Chil3-001,6.391487304674359,2.7081435582000462e-5,Up,NA
ENSMUST00000113440.1,ENSMUSG00000047810,Ccdc88b,Ccdc88b-201,0.4549014401435536,2.76077425230785e-5,Down,NA
ENSMUST00000021668.9,ENSMUSG00000021242,Npc2,Npc2-201,1.691209451417545,2.7615253959128218e-5,Up,NA
ENSMUST00000139866.1,ENSMUSG00000015714,Cers2,Cers2-005,6.450373374026582,2.7760575489559204e-5,Up,NA
ENSMUST00000004729.4,ENSMUSG00000004610,Etfb,Etfb-001,0.5721167984823167,2.7778290765666113e-5,Down,NA
ENSMUST00000182190.7,ENSMUSG00000033542,Arhgef5,Arhgef5-005,0.27866416933647375,2.8822030426884044e-5,Down,NA
ENSMUST00000051504.7,ENSMUSG00000043631,Ecm2,Ecm2-201,0.635238613645744,2.9089850364608924e-5,Down,NA
ENSMUST00000167588.8,ENSMUSG00000036913,Trim67,Trim67-201,2.3759843570508847,2.9089850364608924e-5,Up,NA
ENSMUST00000107714.8,ENSMUSG00000038811,Gngt2,Gngt2-002,0.48962898635620994,2.9089850364608924e-5,Down,NA
ENSMUST00000020970.9,ENSMUSG00000020641,Rsad2,Rsad2-001,0.3713905820333117,2.9089850364608924e-5,Down,NA
ENSMUST00000034343.4,ENSMUSG00000031875,Cmtm3,Cmtm3-201,0.52498825274092,2.9152906412678104e-5,Down,NA
ENSMUST00000033671.12,ENSMUSG00000031309,Rps6ka3,Rps6ka3-001,1.3980885972654935,2.9386189101409783e-5,Up,NA
ENSMUST00000102707.9,ENSMUSG00000028713,Cyp4b1,Cyp4b1-001,2.9696823554245775,2.9992125647159486e-5,Up,NA
ENSMUST00000003061.13,ENSMUSG00000002980,Bcam,Bcam-001,0.5781854004726134,2.9992125647159486e-5,Down,NA
ENSMUST00000177715.7,ENSMUSG00000076617,Ighm,Ighm-002,0.4373302675831376,3.0465707317112555e-5,Down,NA
ENSMUST00000176673.1,ENSMUSG00000032596,Uba7,Uba7-006,0.38642644057932807,3.0498973069373696e-5,Down,NA
ENSMUST00000056406.6,ENSMUSG00000050592,Fam78a,Fam78a-001,0.30551663480137187,3.0498973069373696e-5,Down,NA
ENSMUST00000053699.12,ENSMUSG00000035093,Secisbp2l,Secisbp2l-001,1.4902362474189366,3.165218731761725e-5,Up,NA
ENSMUST00000026583.14,ENSMUSG00000025509,Pnpla2,Pnpla2-002,1.4205263313487633,3.165218731761725e-5,Up,Lipid metabolism
ENSMUST00000069066.13,ENSMUSG00000020589,Fam49a,Fam49a-202,1.4273239825483879,3.165218731761725e-5,Up,NA
ENSMUST00000026448.9,ENSMUSG00000025384,Faap100,Faap100-001,0.5805553510999646,3.2368328650580755e-5,Down,NA
ENSMUST00000132583.7,ENSMUSG00000031825,Crispld2,Crispld2-001,0.5650558497026422,3.2368328650580755e-5,Down,NA
ENSMUST00000094933.4,ENSMUSG00000028514,Usp24,Usp24-001,1.4480857459013303,3.29186267491365e-5,Up,NA
ENSMUST00000046257.13,ENSMUSG00000057738,Sptan1,Sptan1-003,1.6309805669320685,3.29186267491365e-5,Up,NA
ENSMUST00000049020.8,ENSMUSG00000041037,Irgq,Irgq-001,1.3975061495976717,3.308684542242944e-5,Up,NA
ENSMUST00000138052.7,ENSMUSG00000028957,Per3,Per3-005,0.43380198696858713,3.33648483353838e-5,Down,Circadian rhythm
ENSMUST00000044083.8,ENSMUSG00000021559,Dapk1,Dapk1-201,2.119382881805916,3.356881667608028e-5,Up,NA
ENSMUST00000151289.7,ENSMUSG00000040451,Sgms1,Sgms1-004,1.83253493560192,3.359073689687384e-5,Up,NA
ENSMUST00000059037.14,ENSMUSG00000057143,Trim12c,Trim12c-001,0.6305309524558891,3.359073689687384e-5,Down,NA
ENSMUST00000108451.3,ENSMUSG00000040564,Apoc1,Apoc1-202,0.3671971879080121,3.3787488333300426e-5,Down,NA
ENSMUST00000019266.5,ENSMUSG00000019122,Ccl9,Ccl9-001,2.955385105362109,3.396924052818413e-5,Up,NA
ENSMUST00000000058.6,ENSMUSG00000000058,Cav2,Cav2-001,1.395499819991536,3.412978062873148e-5,Up,NA
ENSMUST00000019422.5,ENSMUSG00000019278,Dpep1,Dpep1-201,1.873329064042115,3.412978062873148e-5,Up,NA
ENSMUST00000077730.6,ENSMUSG00000026447,Pik3c2b,Pik3c2b-001,0.6014400235257982,3.412978062873148e-5,Down,NA
ENSMUST00000017783.12,ENSMUSG00000017639,Rab11fip4,Rab11fip4-001,2.2732097062047587,3.413277745651345e-5,Up,NA
ENSMUST00000032342.2,ENSMUSG00000030218,Mgp,Mgp-001,0.49217479345838455,3.430644053435286e-5,Down,NA
ENSMUST00000119475.5,ENSMUSG00000054690,Emcn,Emcn-003,0.46855386370094176,3.511526362479307e-5,Down,NA
ENSMUST00000100335.9,ENSMUSG00000020695,Mrc2,Mrc2-001,0.613857989093809,3.512266270689383e-5,Down,NA
ENSMUST00000072755.11,ENSMUSG00000001435,Col18a1,Col18a1-201,4.175770722306909,3.5307926112518805e-5,Up,NA
ENSMUST00000115248.9,ENSMUSG00000006423,C330007P06Rik,C330007P06Rik-201,1.6771289380870562,3.533646758000037e-5,Up,NA
ENSMUST00000061491.13,ENSMUSG00000027359,Slc27a2,Slc27a2-001,0.48252665747655504,3.604334694237931e-5,Down,NA
ENSMUST00000105686.2,ENSMUSG00000028982,Slc25a33,Slc25a33-001,0.5347337810831093,3.604334694237931e-5,Down,NA
ENSMUST00000096385.10,ENSMUSG00000022558,Mroh1,Mroh1-001,1.4137131293879779,3.609036239361228e-5,Up,NA
ENSMUST00000006235.8,ENSMUSG00000021939,Ctsb,Ctsb-201,1.5517190758152763,3.609036239361228e-5,Up,NA
ENSMUST00000068063.3,ENSMUSG00000078922,Tgtp1,Tgtp1-001,0.2694398145401751,3.7373841092960866e-5,Down,NA
ENSMUST00000076249.5,ENSMUSG00000062488,Ifit3b,Ifit3b-001,0.4437024594077353,3.852780768684949e-5,Down,NA
ENSMUST00000146044.7,ENSMUSG00000041890,Git2,Git2-007,0.09808176387558949,3.868980404131104e-5,Down,NA
ENSMUST00000088827.7,ENSMUSG00000022610,Mapk12,Mapk12-201,0.5031565519179599,3.942433471332616e-5,Down,NA
ENSMUST00000204036.1,ENSMUSG00000039264,Gimap3,Gimap3-001,0.13787273710060372,4.005803600127763e-5,Down,NA
ENSMUST00000105031.3,ENSMUSG00000078234,Klhdc7a,Klhdc7a-001,1.3635390201664217,4.012973396540105e-5,Up,NA
ENSMUST00000109844.10,ENSMUSG00000040856,Dlk1,Dlk1-002,0.14733892508912777,4.1851689199497124e-5,Down,NA
ENSMUST00000183925.7,ENSMUSG00000098411,Dlk1,Dlk1-002,0.14733892508912777,4.1851689199497124e-5,Down,NA
ENSMUST00000024811.7,ENSMUSG00000024014,Pim1,Pim1-001,0.5128159892900007,4.305819997391283e-5,Down,NA
ENSMUST00000115120.7,ENSMUSG00000022791,Tnk2,Tnk2-004,0.34460784229463465,4.352972062986672e-5,Down,NA
ENSMUST00000155648.1,ENSMUSG00000028763,Hspg2,Hspg2-002,0.469539881662205,4.452485791286836e-5,Down,NA
ENSMUST00000105691.7,ENSMUSG00000039953,Clstn1,Clstn1-001,0.7038283177730669,4.5672452372415534e-5,Down,NA
ENSMUST00000018625.9,ENSMUSG00000018481,Appbp2,Appbp2-001,1.3958781458649518,4.5672452372415534e-5,Up,NA
ENSMUST00000044405.7,ENSMUSG00000033446,Lpar6,Lpar6-001,0.6235228734806649,4.5672452372415534e-5,Down,NA
ENSMUST00000067085.6,ENSMUSG00000038624,Nepn,Nepn-001,0.38914919972926976,4.647151386865496e-5,Down,NA
ENSMUST00000034650.14,ENSMUSG00000032135,Mcam,Mcam-001,1.618582174168395,4.647151386865496e-5,Up,NA
ENSMUST00000106908.8,ENSMUSG00000028525,Pde4b,Pde4b-001,0.4885301853189258,4.67087455173565e-5,Down,NA
ENSMUST00000103122.9,ENSMUSG00000037820,Tgm2,Tgm2-001,1.3353950485872317,4.678128874504653e-5,Up,NA
ENSMUST00000077290.8,ENSMUSG00000025823,Pdia4,Pdia4-001,1.3965653225524133,4.688322906047955e-5,Up,NA
ENSMUST00000078223.5,ENSMUSG00000064262,Gimap8,Gimap8-002,0.5769262325082508,4.7192530839326683e-5,Down,NA
ENSMUST00000156038.1,ENSMUSG00000044864,Ankrd50,Ankrd50-002,1.511656670466822,4.7192530839326683e-5,Up,NA
ENSMUST00000144326.3,ENSMUSG00000038546,Ranbp9,Ranbp9-201,1.7024660931595865,4.7192530839326683e-5,Up,NA
ENSMUST00000103105.9,ENSMUSG00000019326,Aoc3,Aoc3-001,1.4994329479669468,4.748917467514121e-5,Up,NA
ENSMUST00000031670.9,ENSMUSG00000032766,Gng11,Gng11-001,0.5449995853626246,5.0519532083826545e-5,Down,NA
ENSMUST00000021506.5,ENSMUSG00000021091,Serpina3n,Serpina3n-001,7.130975469992709,5.090206755327158e-5,Up,NA
ENSMUST00000035938.2,ENSMUSG00000035042,Ccl5,Ccl5-001,0.15979562641248726,5.096457922659537e-5,Down,NA
ENSMUST00000025196.8,ENSMUSG00000024338,Psmb8,Psmb8-001,0.37542583605805285,5.119561109788129e-5,Down,NA
ENSMUST00000023612.15,ENSMUSG00000022895,Ets2,Ets2-001,0.5204900617316459,5.134123688567704e-5,Down,NA
ENSMUST00000139059.1,ENSMUSG00000020900,Myh10,Myh10-003,0.5026392683133984,5.134123688567704e-5,Down,NA
ENSMUST00000045097.10,ENSMUSG00000040253,Gbp7,Gbp7-001,0.48703228051667774,5.157989182048255e-5,Down,NA
ENSMUST00000006128.6,ENSMUSG00000005973,Rcn1,Rcn1-001,0.42632376770879904,5.231710261085616e-5,Down,NA
ENSMUST00000109315.4,ENSMUSG00000021710,Nln,Nln-201,1.4805293462982858,5.620136230466145e-5,Up,NA
ENSMUST00000181810.7,ENSMUSG00000097328,Tnfsf12,Tnfsf12-001,0.6027881503031405,5.620136230466145e-5,Down,NA
ENSMUST00000019071.3,ENSMUSG00000018927,Ccl6,Ccl6-001,3.158271666363431,5.620136230466145e-5,Up,NA
ENSMUST00000022369.8,ENSMUSG00000021823,Vcl,Vcl-201,1.6023469520538458,5.628432807131648e-5,Up,NA
ENSMUST00000102582.7,ENSMUSG00000042010,Acacb,Acacb-001,2.4529170287770854,6.122306838953096e-5,Up,NA
ENSMUST00000002412.8,ENSMUSG00000002341,Ncan,Ncan-001,2.6914885356042797,6.144786024004801e-5,Up,NA
ENSMUST00000059468.5,ENSMUSG00000049489,Fam58b,Fam58b-001,0.6352527962051051,6.160215194238067e-5,Down,NA
ENSMUST00000008537.9,ENSMUSG00000008393,Carhsp1,Carhsp1-201,0.7553715510775904,6.174026434011391e-5,Down,NA
ENSMUST00000165027.8,ENSMUSG00000001627,Ifrd1,Ifrd1-006,1.7041944112992757,6.204284290308961e-5,Up,NA
ENSMUST00000023826.4,ENSMUSG00000023064,Sncg,Sncg-001,2.5405805951762503,6.330306923260344e-5,Up,NA
ENSMUST00000076922.5,ENSMUSG00000030921,Trim30a,Trim30a-001,0.5878584366763027,6.337018954499135e-5,Down,NA
ENSMUST00000078717.6,ENSMUSG00000034158,Lrrc58,Lrrc58-001,1.6693725095481458,6.415791446792154e-5,Up,NA
ENSMUST00000007255.12,ENSMUSG00000007039,Ddah2,Ddah2-001,0.4404981315551749,6.464032528903382e-5,Down,NA
ENSMUST00000081265.11,ENSMUSG00000057098,Ebf1,Ebf1-001,1.6093400357575711,6.46678664057162e-5,Up,NA
ENSMUST00000146497.8,ENSMUSG00000006800,Sulf2,Sulf2-002,1.4814877350648996,6.477831752405271e-5,Up,NA
ENSMUST00000098594.3,ENSMUSG00000074218,Cox7a1,Cox7a1-201,0.5972299098059177,6.521266907752784e-5,Down,NA
ENSMUST00000025404.8,ENSMUSG00000024526,Cidea,Cidea-201,0.596468440278103,6.67832311175554e-5,Down,NA
ENSMUST00000151408.7,ENSMUSG00000021708,Rasgrf2,Rasgrf2-001,0.5829965135753699,6.798008728473113e-5,Down,NA
ENSMUST00000053661.6,ENSMUSG00000047867,Gimap6,Gimap6-001,0.6266103490045405,6.87394529195637e-5,Down,NA
ENSMUST00000188995.1,ENSMUSG00000101389,Ms4a4a,Ms4a4a-001,3.3773373676121206,6.925261807478853e-5,Up,NA
ENSMUST00000068947.13,ENSMUSG00000029098,Acox3,Acox3-001,1.3220656299751883,7.092756949309756e-5,Up,NA
ENSMUST00000021284.3,ENSMUSG00000020902,Ntn1,Ntn1-201,1.9693752907395778,7.105644737686451e-5,Up,NA
ENSMUST00000079400.5,ENSMUSG00000037686,Aspg,Aspg-201,0.5572447694786282,7.129473980194595e-5,Down,NA
ENSMUST00000000175.5,ENSMUSG00000000171,Sdhd,Sdhd-201,0.7250452478428532,7.129473980194595e-5,Down,NA
ENSMUST00000030074.7,ENSMUSG00000028381,Ugcg,Ugcg-001,0.6381497256399253,7.16617066959392e-5,Down,NA
ENSMUST00000020896.16,ENSMUSG00000020577,Tspan13,Tspan13-001,0.584331075257294,7.429341340507432e-5,Down,NA
ENSMUST00000144064.4,ENSMUSG00000029561,Oasl2,Oasl2-007,0.4026952524879204,7.49311611024813e-5,Down,NA
ENSMUST00000163705.2,ENSMUSG00000038522,AI317395,AI317395-001,0.47441504275333496,7.494470051301135e-5,Down,NA
ENSMUST00000020289.9,ENSMUSG00000020092,Pald1,Pald1-201,0.731949758341949,7.593212238216056e-5,Down,NA
ENSMUST00000173788.1,ENSMUSG00000060550,H2-Q7,H2-Q7-003,0.3590470799287069,7.658523498849214e-5,Down,NA
ENSMUST00000027487.14,ENSMUSG00000026269,Rnpepl1,Rnpepl1-001,1.4813730936051774,7.725594304923358e-5,Up,NA
ENSMUST00000030935.9,ENSMUSG00000029059,Fam213b,Fam213b-001,0.5659249343703301,7.760408367912053e-5,Down,NA
ENSMUST00000094559.8,ENSMUSG00000057315,Arhgap24,Arhgap24-001,2.888930939401724,7.775339258621239e-5,Up,NA
ENSMUST00000022828.8,ENSMUSG00000022217,Emc9,Emc9-001,0.6913819526496952,8.007165412436417e-5,Down,NA
ENSMUST00000174854.2,ENSMUSG00000055413,H2-Q5,H2-Q5-002,0.42891584254679926,8.01973836028614e-5,Down,NA
ENSMUST00000101534.4,ENSMUSG00000029838,Ptn,Ptn-001,0.26600384210625755,8.159937307923595e-5,Down,NA
ENSMUST00000109829.1,ENSMUSG00000020473,Aebp1,Aebp1-002,0.38311910057551724,8.238244660520286e-5,Down,NA
ENSMUST00000081946.4,ENSMUSG00000003438,Timm50,Timm50-001,0.7391754040340883,8.285710756284034e-5,Down,NA
ENSMUST00000175858.8,ENSMUSG00000022421,Nptxr,Nptxr-201,2.2817502387816653,8.285710756284034e-5,Up,NA
ENSMUST00000050140.5,ENSMUSG00000045377,Tmem88,Tmem88-001,0.4796437050448394,8.483884973287973e-5,Down,NA
ENSMUST00000147218.1,ENSMUSG00000026436,Elk4,Elk4-002,0.587007041551415,8.483884973287973e-5,Down,NA
ENSMUST00000085913.10,ENSMUSG00000007097,Atp1a2,Atp1a2-001,0.7143139705520016,8.49469074903064e-5,Down,NA
ENSMUST00000037198.9,ENSMUSG00000041153,Osgin2,Osgin2-001,2.130139739692649,8.502021593075167e-5,Up,NA
ENSMUST00000075941.11,ENSMUSG00000043154,Ppp2r3a,Ppp2r3a-001,1.743455231829643,8.554461335374843e-5,Up,NA
ENSMUST00000053764.6,ENSMUSG00000044167,Foxo1,Foxo1-001,1.5770723981457375,8.62217484965341e-5,Up,NA
ENSMUST00000079773.13,ENSMUSG00000003345,Csnk1g2,Csnk1g2-201,0.7036507834873083,8.794183003943148e-5,Down,NA
ENSMUST00000124922.1,ENSMUSG00000068036,Mllt4,Mllt4-004,0.486665069763293,8.813623739746383e-5,Down,NA
ENSMUST00000036854.3,ENSMUSG00000040659,Efhd2,Efhd2-001,0.66862054701034,8.825610457693395e-5,Down,NA
ENSMUST00000121755.1,ENSMUSG00000083111,Gm14421,Gm14421-001,1.922519412278695,8.85821886460312e-5,Up,NA
ENSMUST00000041956.13,ENSMUSG00000020859,Spag9,Spag9-001,1.7488904811098458,8.866245973590853e-5,Up,NA
ENSMUST00000197574.1,ENSMUSG00000002944,Cd36,Cd36-007,3.7118473628896376,8.88450682771332e-5,Up,Lipid metabolism
ENSMUST00000038890.5,ENSMUSG00000053641,Dennd4a,Dennd4a-201,2.06972544692425,8.906303166832135e-5,Up,NA
ENSMUST00000146233.7,ENSMUSG00000040483,Xaf1,Xaf1-001,0.41512634869444326,8.908568744505504e-5,Down,NA
