target_id,ens_gene,ext_gene,external_transcript_name,fc,lrt_qval,Direction
ENSMUST00000089473.4,ENSMUSG00000021969,Zdhhc20,Zdhhc20-201,0.8312842072531295,0.017533453088664858,Down
ENSMUST00000034326.6,ENSMUSG00000031862,Atp13a1,Atp13a1-201,0.8633221702871664,0.017536537993888917,Down
ENSMUST00000155371.1,ENSMUSG00000018446,C1qbp,C1qbp-002,0.6427594427055147,0.01758000913445788,Down
ENSMUST00000152938.8,ENSMUSG00000048967,Yjefn3,Yjefn3-001,0.6043843771273701,0.017597351762746825,Down
ENSMUST00000092430.10,ENSMUSG00000003923,Tfam,Tfam-001,0.8476169148769798,0.017597351762746825,Down
ENSMUST00000023747.13,ENSMUSG00000023009,Nckap5l,Nckap5l-001,0.6566465582535087,0.017634328012568604,Down
ENSMUST00000003655.7,ENSMUSG00000003559,As3mt,As3mt-201,0.7807051707208155,0.017634328012568604,Down
ENSMUST00000105798.7,ENSMUSG00000040964,Arhgef10l,Arhgef10l-004,0.49589773750663907,0.017634328012568604,Down
ENSMUST00000120984.8,ENSMUSG00000021768,Dusp13,Dusp13-003,0.3043910574495396,0.01763596925601826,Down
ENSMUST00000110120.1,ENSMUSG00000034723,Tmx4,Tmx4-003,0.45977382212610995,0.017662630705607394,Down
ENSMUST00000152543.1,ENSMUSG00000037020,Wdr62,Wdr62-007,0.5363759216801197,0.017682558490582614,Down
ENSMUST00000163080.2,ENSMUSG00000090066,1110002E22Rik,1110002E22Rik-001,0.32593428306073313,0.017686986561182214,Down
ENSMUST00000006451.7,ENSMUSG00000006288,Ttc5,Ttc5-201,0.825637286925895,0.017686986561182214,Down
ENSMUST00000123778.1,ENSMUSG00000005566,Trim28,Trim28-009,0.6205840909927532,0.017686986561182214,Down
ENSMUST00000058437.13,ENSMUSG00000043716,Rpl7,Rpl7-001,0.7486505514314276,0.017686986561182214,Down
ENSMUST00000144491.7,ENSMUSG00000022537,Tmem44,Tmem44-005,0.34106106866532704,0.017689490092994233,Down
ENSMUST00000033933.6,ENSMUSG00000031532,Saraf,Saraf-201,0.8686770155088621,0.01773284766012005,Down
ENSMUST00000103410.2,ENSMUSG00000076609,Igkc,Igkc-001,0.5537410781250864,0.017757541111368853,Down
ENSMUST00000115860.7,ENSMUSG00000005982,Naa60,Naa60-002,0.46847695231947106,0.01776695915217918,Down
ENSMUST00000099072.10,ENSMUSG00000078919,Dpm1,Dpm1-011,0.4107867190629409,0.017859920285001638,Down
ENSMUST00000042766.5,ENSMUSG00000037826,Ppm1k,Ppm1k-001,0.7634080113188116,0.01787004093691014,Down
ENSMUST00000026406.13,ENSMUSG00000025350,Rdh5,Rdh5-001,0.5299687236622147,0.01787840160848915,Down
ENSMUST00000129618.1,ENSMUSG00000031097,Tnni2,Tnni2-005,0.4130819033271566,0.017880769083406117,Down
ENSMUST00000025707.8,ENSMUSG00000024792,Zfpl1,Zfpl1-001,0.6918738673483281,0.017964856208040773,Down
ENSMUST00000169308.7,ENSMUSG00000025731,0610011F06Rik,0610011F06Rik-006,0.7792955639130085,0.01799114946596595,Down
ENSMUST00000071641.4,ENSMUSG00000086583,Gm15500,Gm15500-002,0.7675019696370708,0.018016994760834147,Down
ENSMUST00000033335.5,ENSMUSG00000031023,Akip1,Akip1-001,0.7915893397619128,0.018032543345231973,Down
ENSMUST00000034029.7,ENSMUSG00000031616,Ednra,Ednra-001,0.7447464725102124,0.018032543345231973,Down
ENSMUST00000034632.9,ENSMUSG00000032121,Tmem218,Tmem218-201,0.7626686281744446,0.018109533163449897,Down
ENSMUST00000183629.1,ENSMUSG00000098934,Gm18853,Gm18853-001,0.3090573590513666,0.018109533163449897,Down
ENSMUST00000129909.7,ENSMUSG00000090137,Uba52,Uba52-003,0.7098432331929129,0.01817124845133243,Down
ENSMUST00000123625.1,ENSMUSG00000035851,Ythdc1,Ythdc1-007,0.7273201353400398,0.018191567622081024,Down
ENSMUST00000127559.1,ENSMUSG00000085028,Slc2a4rg-ps,Slc2a4rg-ps-001,0.757193143389945,0.018191567622081024,Down
ENSMUST00000111266.7,ENSMUSG00000068735,Trp53i11,Trp53i11-001,0.3756037499839712,0.018211111493892648,Down
ENSMUST00000103145.10,ENSMUSG00000027490,E2f1,E2f1-001,0.4211871435123663,0.018233375463556658,Down
ENSMUST00000168902.7,ENSMUSG00000000753,Serpinf1,Serpinf1-007,0.7202229000886156,0.018268446202654724,Down
ENSMUST00000057500.5,ENSMUSG00000051234,Rnf7,Rnf7-001,0.8644024531500105,0.01828387258609554,Down
ENSMUST00000058351.15,ENSMUSG00000025791,Pgm2,Pgm2-001,0.8939582240382414,0.018293230893165605,Down
ENSMUST00000124965.1,ENSMUSG00000056938,Acbd4,Acbd4-013,0.7663877761997069,0.018308091207248772,Down
ENSMUST00000114174.2,ENSMUSG00000041134,Cyyr1,Cyyr1-001,0.7643446164351111,0.01832420858658531,Down
ENSMUST00000167549.1,ENSMUSG00000037419,Endod1,Endod1-201,0.765288786900666,0.018335220267392986,Down
ENSMUST00000178124.2,ENSMUSG00000096606,Gm4980,Gm4980-001,0.6556669644027329,0.018342030764799233,Down
ENSMUST00000147941.1,ENSMUSG00000032690,Oas2,Oas2-004,0.1769187650156033,0.018342030764799233,Down
ENSMUST00000074038.6,ENSMUSG00000044573,Acp1,Acp1-202,0.8567623417149551,0.018449722353281232,Down
ENSMUST00000033093.9,ENSMUSG00000003873,Bax,Bax-201,0.7383464802568576,0.0185249005991115,Down
ENSMUST00000044751.13,ENSMUSG00000039686,Zer1,Zer1-002,0.2647250341980658,0.0185359371585489,Down
ENSMUST00000028553.3,ENSMUSG00000027133,Nop10,Nop10-001,0.8185012932020512,0.018543961414244414,Down
ENSMUST00000167861.7,ENSMUSG00000036748,Cuedc2,Cuedc2-202,0.662294935230758,0.0185668791685498,Down
ENSMUST00000066994.6,ENSMUSG00000034522,Zfp395,Zfp395-201,0.8219422038327034,0.01858948079396212,Down
ENSMUST00000069009.6,ENSMUSG00000055435,Maf,Maf-001,0.6371815453424517,0.018609993157460425,Down
ENSMUST00000046945.12,ENSMUSG00000035863,Palm,Palm-201,0.7520561237779543,0.018614629494475215,Down
ENSMUST00000128115.7,ENSMUSG00000067369,Trmt2b,Trmt2b-002,0.7211996972287417,0.01862032822486636,Down
ENSMUST00000001780.9,ENSMUSG00000001729,Akt1,Akt1-001,0.8076095136341862,0.018667941326503432,Down
ENSMUST00000148238.1,ENSMUSG00000032342,Mto1,Mto1-007,0.051404932766518134,0.01868458260671164,Down
ENSMUST00000164924.7,ENSMUSG00000025509,Pnpla2,Pnpla2-003,0.34963430221446534,0.018797013302311257,Down
ENSMUST00000170089.7,ENSMUSG00000015053,Gata2,Gata2-001,0.6577627134336345,0.018832045814673754,Down
ENSMUST00000113028.1,ENSMUSG00000045414,1190002N15Rik,1190002N15Rik-001,0.7623135290116481,0.018832045814673754,Down
ENSMUST00000072503.12,ENSMUSG00000059070,Rpl18,Rpl18-201,0.761936072239268,0.018832045814673754,Down
ENSMUST00000050646.12,ENSMUSG00000042298,Ttc19,Ttc19-003,0.8482212243649482,0.01883431804088096,Down
ENSMUST00000042191.11,ENSMUSG00000034211,Mrps17,Mrps17-002,0.7511262207583805,0.01885818260914423,Down
ENSMUST00000033961.6,ENSMUSG00000031556,Tm2d2,Tm2d2-201,0.87391664123758,0.018873372562475843,Down
ENSMUST00000145738.7,ENSMUSG00000021870,Slmap,Slmap-006,0.6325224578610555,0.018893450949501924,Down
ENSMUST00000152855.1,ENSMUSG00000026162,Nhej1,Nhej1-001,0.7477028221328167,0.01892250401858988,Down
ENSMUST00000119921.7,ENSMUSG00000028992,Nmnat1,Nmnat1-005,0.7687361012928414,0.01892250401858988,Down
ENSMUST00000108314.2,ENSMUSG00000002052,Supt6,Supt6-002,0.7107897730173541,0.018979882093159213,Down
ENSMUST00000066880.5,ENSMUSG00000054083,Capn12,Capn12-201,0.4778119510560123,0.019027337333602963,Down
ENSMUST00000049572.14,ENSMUSG00000024781,Lipa,Lipa-201,0.7809555128592751,0.01902925854333782,Down
ENSMUST00000114935.7,ENSMUSG00000024194,Cuta,Cuta-202,0.7483641529281394,0.019086733474210357,Down
ENSMUST00000155936.1,ENSMUSG00000035517,Tdrd7,Tdrd7-005,0.5317036568449035,0.019086733474210357,Down
ENSMUST00000150108.7,ENSMUSG00000013593,Ndufs2,Ndufs2-004,0.3150788883521358,0.019086733474210357,Down
ENSMUST00000103095.4,ENSMUSG00000017300,Tnnc2,Tnnc2-001,0.3229032336239904,0.019088173886942707,Down
ENSMUST00000088779.4,ENSMUSG00000067925,Cxx1a,Cxx1a-001,0.7169304915382452,0.019239990926475242,Down
ENSMUST00000037534.7,ENSMUSG00000040746,Rnf167,Rnf167-001,0.8593417902654013,0.019260010674125812,Down
ENSMUST00000078163.13,ENSMUSG00000021763,BC067074,BC067074-201,0.5287376694872076,0.019265511437693353,Down
ENSMUST00000047503.15,ENSMUSG00000041354,Rgl2,Rgl2-001,0.8333810833935814,0.019311502732466193,Down
ENSMUST00000174666.1,ENSMUSG00000024299,Adamts10,Adamts10-011,0.379552370711624,0.019311502732466193,Down
ENSMUST00000003386.6,ENSMUSG00000003299,Mrpl4,Mrpl4-201,0.8859231139402481,0.019315123979683275,Down
ENSMUST00000126243.8,ENSMUSG00000025409,Mbd6,Mbd6-007,0.7026810570432611,0.019379000988435584,Down
ENSMUST00000132253.4,ENSMUSG00000038803,Ost4,Ost4-001,0.8303128931650776,0.019391348572279636,Down
ENSMUST00000030642.2,ENSMUSG00000028837,Psmb2,Psmb2-001,0.8640110633480003,0.01945097639901191,Down
ENSMUST00000091967.11,ENSMUSG00000024381,Bin1,Bin1-202,0.5065730345431422,0.019454092077754996,Down
ENSMUST00000138556.1,ENSMUSG00000040521,Tsfm,Tsfm-006,0.328929504608205,0.019541731877973676,Down
ENSMUST00000185370.6,ENSMUSG00000029797,Sspo,Sspo-005,0.5205856442771564,0.01960050898006057,Down
ENSMUST00000086399.5,ENSMUSG00000037405,Icam1,Icam1-201,0.7004317442440626,0.01960050898006057,Down
ENSMUST00000111908.2,ENSMUSG00000041445,Mmrn2,Mmrn2-201,0.7828200241562315,0.019638849212843902,Down
ENSMUST00000057311.3,ENSMUSG00000047281,Sfn,Sfn-001,0.6367264191284564,0.019699295575351713,Down
ENSMUST00000026173.12,ENSMUSG00000025173,Wdr45b,Wdr45b-001,0.8847246051875741,0.019752647120183285,Down
ENSMUST00000088299.5,ENSMUSG00000067719,Gm10221,Gm10221-001,0.8246302857858192,0.01978997079081227,Down
ENSMUST00000153203.1,ENSMUSG00000028455,Stoml2,Stoml2-008,0.7403523549791626,0.01981337024858186,Down
ENSMUST00000162342.7,ENSMUSG00000054702,Ap1s3,Ap1s3-001,0.6650301364923801,0.019819185513753834,Down
ENSMUST00000002289.7,ENSMUSG00000022111,Uchl3,Uchl3-201,0.8513935884317949,0.019819185513753834,Down
ENSMUST00000021339.7,ENSMUSG00000020956,Dtd2,Dtd2-001,0.8172389875299336,0.019883522005789918,Down
ENSMUST00000054908.9,ENSMUSG00000022024,Sugt1,Sugt1-201,0.8386684834591882,0.01990726982076153,Down
ENSMUST00000121075.7,ENSMUSG00000031543,Ank1,Ank1-012,0.3990765161628641,0.01990726982076153,Down
ENSMUST00000184540.1,ENSMUSG00000073902,Gm1966,Gm1966-001,0.39448762204956467,0.019927983213127914,Down
ENSMUST00000076364.5,ENSMUSG00000058443,Rpl10-ps3,Rpl10-ps3-201,0.7392724781497456,0.01994282221926449,Down
ENSMUST00000052969.14,ENSMUSG00000020961,Ston2,Ston2-001,0.47706649714018634,0.01994282221926449,Down
ENSMUST00000165841.1,ENSMUSG00000021555,Naa35,Naa35-014,0.5616513726508555,0.019962002198744895,Down
ENSMUST00000156250.1,ENSMUSG00000028041,Adam15,Adam15-013,0.1548184573313672,0.019999919254210505,Down
ENSMUST00000136289.1,ENSMUSG00000030795,Fus,Fus-005,0.8179621798220439,0.020003341259421905,Down
ENSMUST00000130509.9,ENSMUSG00000051506,Wdfy4,Wdfy4-001,0.21043942527384207,0.020097119606006457,Down
ENSMUST00000041736.10,ENSMUSG00000034245,Hdac11,Hdac11-001,0.615007942181661,0.02013699446354711,Down
ENSMUST00000031422.9,ENSMUSG00000029466,Anapc7,Anapc7-201,0.8555431518788696,0.02015126356002334,Down
ENSMUST00000180159.7,ENSMUSG00000045996,Polr2k,Polr2k-002,0.8084095787037139,0.020183890185312463,Down
ENSMUST00000046863.11,ENSMUSG00000042289,Hsd3b7,Hsd3b7-001,0.8122750183986212,0.02018564746338618,Down
ENSMUST00000059596.7,ENSMUSG00000046058,Eid2,Eid2-001,0.657567583494848,0.020198541451330005,Down
ENSMUST00000027792.5,ENSMUSG00000026511,Srp9,Srp9-001,0.8347612412891191,0.020203692464978096,Down
ENSMUST00000001242.8,ENSMUSG00000053329,D10Jhu81e,D10Jhu81e-201,0.8482906324106236,0.020217597539770767,Down
ENSMUST00000168292.1,ENSMUSG00000090625,Gm20721,Gm20721-201,0.39079508496032944,0.02022317222926205,Down
ENSMUST00000040056.14,ENSMUSG00000036528,Ppfibp2,Ppfibp2-201,0.727198773818782,0.020231090979322693,Down
ENSMUST00000025305.15,ENSMUSG00000024436,Mrps18b,Mrps18b-001,0.8758507188800441,0.020235430437030397,Down
ENSMUST00000112173.7,ENSMUSG00000030352,Tspan9,Tspan9-001,0.7299324843836973,0.020291186994010016,Down
ENSMUST00000187814.6,ENSMUSG00000034157,Cipc,Cipc-001,0.8463315891470393,0.020291186994010016,Down
ENSMUST00000003677.10,ENSMUSG00000003581,Rnf215,Rnf215-001,0.8044609555591763,0.020291186994010016,Down
ENSMUST00000021728.11,ENSMUSG00000064326,Siva1,Siva1-201,0.7706678468417851,0.02034756185068156,Down
ENSMUST00000135003.1,ENSMUSG00000042446,Zmym4,Zmym4-002,0.7213598696596651,0.02034756185068156,Down
ENSMUST00000155805.1,ENSMUSG00000037563,Rps16,Rps16-003,0.6418772757872871,0.02034756185068156,Down
ENSMUST00000095737.4,ENSMUSG00000061603,Akap6,Akap6-201,0.4685739921318407,0.020369950305340997,Down
ENSMUST00000155655.7,ENSMUSG00000024948,Map4k2,Map4k2-006,0.2681260230978776,0.020382207790103773,Down
ENSMUST00000202549.3,ENSMUSG00000106850,Map4k2,Map4k2-006,0.2681260230978776,0.020382207790103773,Down
ENSMUST00000156641.7,ENSMUSG00000032046,Abhd12,Abhd12-004,0.734840099864859,0.020390877533893115,Down
ENSMUST00000126913.7,ENSMUSG00000021235,Coq6,Coq6-006,0.23904266247425382,0.020390877533893115,Down
ENSMUST00000043604.5,ENSMUSG00000034781,Gna11,Gna11-001,0.8897067210485294,0.020390877533893115,Down
ENSMUST00000156082.2,ENSMUSG00000036257,Pnpla8,Pnpla8-005,0.5958049333423017,0.02039399415096046,Down
ENSMUST00000033341.11,ENSMUSG00000031028,Tub,Tub-001,0.37252229881021043,0.02040515594594643,Down
ENSMUST00000130541.7,ENSMUSG00000028573,Fggy,Fggy-015,0.35015198069992576,0.020458403167737407,Down
ENSMUST00000022230.14,ENSMUSG00000021716,Srek1ip1,Srek1ip1-001,0.8485881962101169,0.020506394142834415,Down
ENSMUST00000082421.1,ENSMUSG00000064370,mt-Cytb,mt-Cytb-201,0.9885954194063223,0.02062500229166792,Down
ENSMUST00000038341.7,ENSMUSG00000040084,Bub1b,Bub1b-001,0.6009052545847516,0.02062500229166792,Down
ENSMUST00000134479.7,ENSMUSG00000037916,Ndufv1,Ndufv1-003,0.2717862292746462,0.020768505456667495,Down
ENSMUST00000034058.13,ENSMUSG00000031641,Cbr4,Cbr4-001,0.8618656856785909,0.02078832284790155,Down
ENSMUST00000007980.6,ENSMUSG00000007836,Hnrnpa0,Hnrnpa0-201,0.8503256068356466,0.02083418255327851,Down
ENSMUST00000025511.9,ENSMUSG00000024608,Rps14,Rps14-001,0.7365164339039453,0.02085567815283587,Down
ENSMUST00000047935.7,ENSMUSG00000039485,Tspyl4,Tspyl4-001,0.6580453205303275,0.020936235859596898,Down
ENSMUST00000122374.7,ENSMUSG00000023232,Serinc2,Serinc2-002,0.17912675778789078,0.0209440763818581,Down
ENSMUST00000118501.7,ENSMUSG00000030417,Pdcd5,Pdcd5-001,0.7516693104031233,0.0209440763818581,Down
ENSMUST00000117757.8,ENSMUSG00000057666,Gapdh,Gapdh-003,0.6531185775785306,0.020944492589832116,Down
ENSMUST00000001240.11,ENSMUSG00000001211,Agpat3,Agpat3-001,0.8097245644288,0.020953666199081837,Down
ENSMUST00000064740.8,ENSMUSG00000052738,Suclg1,Suclg1-001,0.8736709930677736,0.020992533280241463,Down
ENSMUST00000054450.6,ENSMUSG00000014771,Pdcd2,Pdcd2-001,0.7699819181693296,0.020997798593900902,Down
ENSMUST00000134040.1,ENSMUSG00000060126,Tpt1,Tpt1-005,0.7211547371747133,0.021053833855528527,Down
ENSMUST00000130343.7,ENSMUSG00000059439,Bcas3,Bcas3-010,0.35007464263077753,0.021072095258540126,Down
ENSMUST00000098548.7,ENSMUSG00000019194,Scn1b,Scn1b-201,0.6572038846706139,0.021078765132812344,Down
ENSMUST00000089688.5,ENSMUSG00000000957,Mmp14,Mmp14-001,0.585797790365935,0.021083575091599013,Down
ENSMUST00000059986.2,ENSMUSG00000044164,Rnf182,Rnf182-001,0.6632362230300488,0.021160326122807112,Down
ENSMUST00000113601.9,ENSMUSG00000039515,Ppp2r4,Ppp2r4-003,0.230038405530852,0.02116421908717638,Down
ENSMUST00000028259.11,ENSMUSG00000026896,Ifih1,Ifih1-001,0.7332560414085189,0.02118021383744085,Down
ENSMUST00000000199.7,ENSMUSG00000062661,Ncs1,Ncs1-001,0.5000336980388351,0.021265117044376516,Down
ENSMUST00000075896.6,ENSMUSG00000056820,Tsnax,Tsnax-201,0.8934693555537617,0.021272228867859625,Down
ENSMUST00000034848.13,ENSMUSG00000032301,Psma4,Psma4-001,0.8817924029575931,0.021272228867859625,Down
ENSMUST00000008477.12,ENSMUSG00000008333,Snrpb2,Snrpb2-001,0.82271480876249,0.02127771000767022,Down
ENSMUST00000112529.7,ENSMUSG00000071708,Sms,Sms-001,0.6894857821798035,0.021402370601240207,Down
ENSMUST00000172306.2,ENSMUSG00000053716,Dusp7,Dusp7-001,0.8177457858803795,0.021412169164184033,Down
ENSMUST00000159918.1,ENSMUSG00000041889,Shisa4,Shisa4-003,0.323326922512682,0.021414335193345013,Down
ENSMUST00000100848.2,ENSMUSG00000072693,Gm10401,Gm10401-201,0.4017637068444666,0.021487944711461662,Down
ENSMUST00000040519.11,ENSMUSG00000037787,Apopt1,Apopt1-001,0.8516952819122722,0.021502018840604015,Down
